start,end,mid,size,startsize,length_size,auto,halfmin,connected
13:26:31,13:27:13,13:26:52,8812,8791,42,1,1,0
13:30:51,13:31:58,13:31:24,9084,9051,67,1,1,0
13:32:23,13:33:14,13:32:48,9168,9143,51,1,1,0
13:33:22,13:33:56,13:33:39,9219,9202,34,1,1,0
13:34:21,13:35:28,13:34:54,9294,9261,67,1,1,0
13:35:45,13:36:35,13:36:10,9370,9345,50,1,1,0
14:19:51,14:20:42,14:20:16,12016,11991,51,1,1,0
