start,end,mid,size,startsize,length_size,auto,halfmin,connected
13:11:42,13:12:42,13:12:12,7932,7902,60,0,1,0
13:24:10,13:26:32,13:25:21,8721,8650,142,0,1,0
13:46:56,13:48:50,13:47:53,10073,10016,114,0,1,0
13:55:07,13:55:49,13:55:28,10528,10507,42,0,1,0
13:59:35,14:17:25,14:08:30,11310,10775,1070,0,1,0
14:55:15,15:05:03,15:00:09,14409,14115,588,0,1,0
16:02:09,16:22:01,16:12:05,18725,18129,1192,0,1,0
