start,end,mid,size,startsize,length_size,auto,halfmin,connected
12:14:54,12:15:16,12:15:05,4505,4494,22,0,0,0
12:19:26,12:21:26,12:20:26,4826,4766,120,0,1,0
12:44:10,13:10:24,12:57:17,7037,6250,1574,0,1,0
15:01:56,15:03:42,15:02:49,14569,14516,106,0,1,0
