start,end,mid,size,startsize,length_size,auto,halfmin,connected
12:05:45,12:06:41,12:06:13,3973,3945,56,0,1,0
13:15:49,13:16:11,13:16:00,8160,8149,22,0,0,0
14:18:07,14:21:35,14:19:51,11991,11887,208,0,1,0
