start,end,mid,size,startsize,length_size,auto,halfmin,connected
12:01:54,12:02:02,12:01:58,3718,3714,8,1,0,0
12:21:16,12:27:30,12:24:23,5063,4876,374,1,1,0
13:02:28,13:03:12,13:02:50,7370,7348,44,1,1,1
13:03:13,13:12:19,13:07:46,7666,7393,546,0,1,1
