start,end,mid,size,startsize,length_size,auto,halfmin,connected
12:04:37,12:05:42,12:05:09,3909,3877,65,1,1,0
13:16:03,13:17:27,13:16:45,8205,8163,84,1,1,0
13:18:01,13:19:09,13:18:35,8315,8281,68,1,1,0
