start,end,mid,size,startsize,length_size,auto,halfmin,connected
11:20:46,11:21:28,11:21:07,1267,1246,42,1,1,1
11:21:29,11:22:11,11:21:50,1310,1289,42,0,1,1
13:06:10,13:06:36,13:06:23,7583,7570,26,1,0,0
13:10:47,13:11:51,13:11:19,7879,7847,64,1,1,2
13:11:52,13:12:06,13:11:59,7919,7912,14,0,1,2
13:12:07,13:13:06,13:12:36,7956,7927,59,1,1,2
13:13:07,13:13:14,13:13:10,7990,7987,7,0,1,2
13:13:15,13:14:07,13:13:41,8021,7995,52,1,1,2
13:14:08,13:14:49,13:14:28,8068,8048,41,0,1,2
