start,end,mid,size,startsize,length_size,auto,halfmin,connected
11:42:20,11:42:46,11:42:33,2553,2540,26,0,0,0
12:13:46,12:16:20,12:15:03,4503,4426,154,0,1,0
12:23:18,12:23:36,12:23:27,5007,4998,18,0,0,0
12:23:44,12:27:34,12:25:39,5139,5024,230,0,1,0
14:28:40,14:34:12,14:31:26,12686,12520,332,0,1,0
